,M,b,dif,info,spread
0,0,0.0,-62.410994088657844,1,0
0,0,0.0,-9.597534494938827,1,0
0,0,0.0,53.98381420261944,1,0
0,0,0.0,32.678711101184945,1,0
0,0,0.0,-6.918685431761787,1,0
0,0,0.0,17.190250299468516,1,0
0,0,0.0,2.285450365355473,1,0
0,0,0.0,27.30194291544035,1,0
0,0,0.0,34.87038236077842,1,0
0,0,0.0,-27.06755162493232,1,0
0,0,0.0,-15.840039912005295,1,0
0,0,0.0,-29.10136994817003,1,0
0,0,0.0,85.71035453233753,1,0
0,0,0.0,-18.185348763527372,1,0
0,0,0.0,-13.581011733957666,1,0
0,0,0.0,-34.88247321424387,1,0
0,0,0.0,47.38627380143157,1,0
0,0,0.0,21.339196560003757,1,0
0,0,0.0,-12.243554725890817,1,0
0,0,0.0,2.446579317138685,1,0
0,0,0.0,40.00715941976796,1,0
0,0,0.0,-28.498796982244585,1,0
0,0,0.0,29.719951308703457,1,0
0,0,0.0,-35.313928496352446,1,0
0,0,0.0,62.12744570058294,1,0
0,0,0.0,-43.54869312240203,1,0
0,0,0.0,13.91053503566809,1,0
0,0,0.0,62.5943889704547,1,0
0,0,0.0,25.383641164896744,1,0
0,0,0.0,32.33169960440091,1,0
0,0,0.0,-18.04016278377685,1,0
0,0,0.0,49.30034212243777,1,0
0,0,0.0,-15.715913894485311,1,0
0,0,0.0,-15.176603991226557,1,0
0,0,0.0,12.14702346399099,1,0
0,0,0.0,8.914296463168967,1,0
0,0,0.0,-3.3893603029584938,1,0
0,0,0.0,-32.018441607561726,1,0
0,0,0.0,-3.1762577016838804,1,0
0,0,0.0,58.88729223611904,1,0
0,0,0.0,34.35156047610053,1,0
0,0,0.0,30.59555884762017,1,0
0,0,0.0,11.138569054392747,1,0
0,0,0.0,21.871184964623808,1,0
0,0,0.0,60.422530081687455,1,0
0,0,0.0,11.948753168118628,1,0
0,0,0.0,-57.127451456808785,1,0
0,0,0.0,-34.8493716653968,1,0
